Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
0;26587,41;6029,708;21123,06;-25284,94;26587,41;6029,708
1;26481,7;26367,26;7213,116;-4988,701;26481,7;26367,26
2;26574,37;26405,6;2212,472;2860,738;26574,37;26405,6
3;26396,88;6033,417;3667,521;2162,271;26396,88;6033,417
4;26459,08;26391,36;2614,912;3321,712;26459,08;26391,36
5;26388,68;6069,334;2329,016;3983,661;26388,68;6069,334
6;26475,57;26393,12;2137,033;3701,033;26475,57;26393,12
7;26492,9;26404,28;2783,636;2653,269;26492,9;26404,28
8;26541,38;6065,533;4399,259;1325,188;26541,38;6065,533
9;27600,41;26404,55;1714,297;3606,751;27600,41;26404,55
10;27765,41;26574,86;-2435,35;6001,571;27765,41;26574,86
11;27889,17;27453,29;-10795,1;10530,27;27889,17;27453,29
12;27842,28;26595,47;-14848,8;14198,9;27842,28;26595,47
13;27906,45;27836,24;-21488,46;16938,92;27906,45;27836,24
14;22975,55;48763,28;-22328,58;19262,59;22975,55;48763,28
15;27827,73;28486,49;-15103,37;14049,1;27827,73;28486,49
16;27799,7;27936,01;-12584,75;12902,55;27799,7;27936,01
17;27492,43;27990,76;-19905,5;17008,54;27492,43;27990,76
18;27678,23;26577,74;-9112,555;8399,157;27678,23;26577,74
19;28051,66;26543,08;-12169,72;11910,95;28051,66;26543,08
20;27572,16;26519,73;-9895,26;7790,723;27572,16;26519,73
21;27502,22;26673,51;-15198,27;12176,88;27502,22;26673,51
22;27764,5;26657,73;-6878,563;7447,539;27764,5;26657,73
23;27675,07;27159,12;-1311,623;3774,329;27675,07;27159,12
24;28272,8;27381,77;-29,65267;2475,707;28272,8;27381,77
25;27932,45;26545,04;1482,869;1205,963;27932,45;26545,04
26;28252,77;26677,65;4297,35;-1385,206;28252,77;26677,65
27;28703,98;26764,52;-2189,086;2836,059;28703,98;26764,52
28;27454,36;26786,72;-19432,38;17829,97;27454,36;26786,72
29;26399,15;27054,25;-24953,79;20750,17;26399,15;27054,25
30;26436,05;26737,6;-4121,393;5138,559;26436,05;26737,6
31;26449,27;26502,86;3943,768;118,972;26449,27;26502,86
32;26446,74;26382,74;3336,496;259,3512;26446,74;26382,74
33;26606,06;26517,04;4503,437;-367,6059;26606,06;26517,04
34;26401,01;26765,56;2236,49;-1137,195;26401,01;26765,56
35;26400,76;26598,58;3206,002;175,644;26400,76;26598,58
36;26491,6;28320,8;-4085,574;5069,585;26491,6;28320,8
37;27480,19;26799,47;-3475,606;4030,423;27480,19;26799,47
38;27117,24;26790,29;-7682,003;9756,815;27117,24;26790,29
39;27583,09;26806,01;-14634,47;15579,03;27583,09;26806,01
40;27945,23;48574,14;-6018,581;8751,213;27945,23;48574,14
41;27928,27;27672,57;-2320,051;5847,766;27928,27;27672,57
42;28352,21;48644,14;-4847,017;9261,237;28352,21;48644,14
43;28355,11;48706,96;-2832,204;6289,848;28355,11;48706,96
44;27784,47;27412,85;-262,7239;4650,973;27784,47;27412,85
45;28396,14;49967,11;-11077,18;13379,03;28396,14;49967,11
46;27750,24;48739,16;-10923,2;13264,86;27750,24;48739,16
47;27716,01;48608,95;-8818,227;10107,96;27716,01;48608,95
48;27943,53;48688;-11035,44;11269,27;27943,53;48688
49;28443,51;27861,92;-3723,223;5769,746;28443,51;27861,92
50;27652,02;48547,75;-19989,01;17405,76;27652,02;48547,75
51;28464,73;48811,75;1967,535;24,8732;28464,73;48811,75
52;27700,39;48714,1;-7269,026;9808,055;27700,39;48714,1
53;27536,95;48782,4;-11526,54;12976,17;27536,95;48782,4
54;26579,15;29007,32;-7014,981;7705,818;26579,15;29007,32
55;26625,66;26649,03;-1696,361;1640,915;26625,66;26649,03
56;27658,24;27563;-8094,485;9995,038;27658,24;27563
57;27773,93;29285,86;-10107,47;10943,43;27773,93;29285,86
58;27737,55;27673,92;-6691,106;8855,475;27737,55;27673,92
59;27924,88;27037,06;-5230,266;6435,575;27924,88;27037,06
60;27991,42;27298,86;-18890,4;16103,05;27991,42;27298,86
61;28192,4;48565,04;-8757,918;11021,55;28192,4;48565,04
62;28392,97;48782,58;-11640,64;11977,89;28392,97;48782,58
63;28295,81;48678,01;-16412,49;15531,47;28295,81;48678,01
64;28041;48604,79;-12707,59;13240,79;28041;48604,79
65;26440,88;48940,99;-15148,69;14411,08;26440,88;48940,99
66;28374,48;70733,07;824,3322;-2434,095;28374,48;70733,07
67;28022,21;48732,39;-9363,961;9068,191;28022,21;48732,39
68;26546,48;48725,46;-11352,23;11412,74;26546,48;48725,46
69;26572,79;26489,7;16947,28;-17984,11;26572,79;26489,7
70;26508,06;27399,13;-5875,274;6322,98;26508,06;27399,13
71;26647,41;27712,81;-4991,241;5151,483;26647,41;27712,81
72;26648,64;26695,69;-1074,715;4957,411;26648,64;26695,69
73;26535,13;27274,35;-4532,314;7274,647;26535,13;27274,35
74;7417,231;26557,58;-1368,847;5143,325;7417,231;26557,58
75;27949,8;26439,95;-229,5167;3874,683;27949,8;26439,95
76;27878,7;27720,2;-6906,419;7664,468;27878,7;27720,2
77;28661,94;48824,37;-2419,178;5232,46;28661,94;48824,37
78;28522,18;70868,26;-9039,88;12253,25;28522,18;70868,26
79;28391,46;48864,29;-5106,526;7274,208;28391,46;48864,29
80;26614,79;48887,75;-21171,3;17766,22;26614,79;48887,75
81;28351,64;27588,27;11091,14;-11348,2;28351,64;27588,27
82;28378,26;27285,51;2424,407;1014,695;28378,26;27285,51
83;28341,82;48722,86;-32,3769;3320,612;28341,82;48722,86
84;28619,33;48633,64;-2461,58;5505,507;28619,33;48633,64
85;28464,33;48715,18;1466,585;2493,416;28464,33;48715,18
86;28379,55;48625,86;-3427,58;6737,615;28379,55;48625,86
87;28464,55;27923,44;1134,017;3093,9;28464,55;27923,44
88;28418,86;48654,29;57,2866;3235,521;28418,86;48654,29
89;28379,18;48717,92;-6471,204;8548,171;28379,18;48717,92
90;26633,33;48692,47;-14060,32;13800,69;26633,33;48692,47
91;28441,08;26464,46;14427,22;-13182,87;28441,08;26464,46
92;28317,75;29312,88;-92,15391;3818,945;28317,75;29312,88
93;28049,93;27379,61;259,2456;2058,26;28049,93;27379,61
94;28387,72;26811,88;-2441,104;5807,638;28387,72;26811,88
95;28464,95;28962,94;-3766,881;7063,005;28464,95;28962,94
96;28404,83;27877,13;290,3855;3893,451;28404,83;27877,13
97;28334,95;48778,85;-2069,568;5601,021;28334,95;48778,85
98;28386,87;29006,87;1873,594;2571,999;28386,87;29006,87
99;28446,72;48749,21;3661,591;1437,956;28446,72;48749,21
100;26499,55;27967,29;-18043,49;16680,67;26499,55;27967,29
101;28263,22;27968,18;19432,52;-20524,24;28263,22;27968,18
102;28405,63;27890,01;6115,605;-4250,473;28405,63;27890,01
103;28385,37;48683,06;-5564,332;8567,13;28385,37;48683,06
104;28478,78;48677,21;737,7616;2948,378;28478,78;48677,21
105;28308,9;48791,48;-5587,749;7834,283;28308,9;48791,48
106;28429,57;28725,32;-1057,926;5409,544;28429,57;28725,32
107;27766,71;48719,39;-13077,88;14649,2;27766,71;48719,39
108;28202,35;48660,39;5774,857;-3086,795;28202,35;48660,39
109;28436,8;27288,33;5217,504;-61,99663;28436,8;27288,33
110;27805,39;48769,65;-10601,94;11894,46;27805,39;48769,65
111;28359,25;29033,44;6760,031;-3236,463;28359,25;29033,44
112;28379,93;48739,09;5721,066;-1793,454;28379,93;48739,09
113;28341,47;48763,22;796,5694;3404,802;28341,47;48763,22
114;28370,18;48775,6;4194,131;-1226,085;28370,18;48775,6
115;28336,8;48816,7;-3198,769;6305,15;28336,8;48816,7
116;28318,29;48912,31;3774,49;-101,2248;28318,29;48912,31
117;28352,88;48824,34;-3048,06;5807,221;28352,88;48824,34
118;28384,05;48794,11;-620,2187;4312,523;28384,05;48794,11
119;28463,24;48697,8;-2241,02;5897,342;28463,24;48697,8
120;28420,28;48799,11;-4600,693;8747,291;28420,28;48799,11
121;28385,08;28971,46;6267,01;-1692,93;28385,08;28971,46
122;28467,13;28226,71;3134,478;1054,706;28467,13;28226,71
123;28073,56;48740,5;-1963,763;6647,825;28073,56;48740,5
124;28295,8;48589,85;3015,463;632,8109;28295,8;48589,85
125;28568,2;49305,15;-987,5541;4134,137;28568,2;49305,15
126;28502,96;49924,59;-17867,89;19008,02;28502,96;49924,59
127;28340,61;48761,64;-1804,816;5484,934;28340,61;48761,64
128;28586,67;49496,85;2263,469;1821,699;28586,67;49496,85
129;28529,99;49669,63;-6672,479;9980,92;28529,99;49669,63
130;28472,67;49537,57;-16793,91;17426,5;28472,67;49537,57
131;28544,85;48820,17;-893,2563;4654,89;28544,85;48820,17
132;28300,11;49034,62;-9457,468;12392,84;28300,11;49034,62
133;28375,87;49406,52;-308,8577;4636,133;28375,87;49406,52
134;28370,2;49998,67;-5952,963;9210,13;28370,2;49998,67
135;28485,09;48828,13;28,48129;3571,504;28485,09;48828,13
136;28428,54;48600,68;-157,6943;4251,261;28428,54;48600,68
137;28305,3;48810,39;-2958,819;6232,54;28305,3;48810,39
138;28539,82;48734,23;-4107,561;7135,032;28539,82;48734,23
139;28382,18;48795,74;1492,889;2094,505;28382,18;48795,74
140;28106,73;48664,84;2168,85;1191,025;28106,73;48664,84
141;28685,76;48662,21;266,6606;2245,974;28685,76;48662,21
142;28633,49;48628,45;4840,592;438,258;28633,49;48628,45
143;28351,42;28333,62;1017,479;2871,954;28351,42;28333,62
144;28443,07;48731,48;880,1772;4204,053;28443,07;48731,48
145;28876,52;48735,77;4819,225;-478,6953;28876,52;48735,77
146;28569,09;48485,95;5105,85;7,121081;28569,09;48485,95
147;28475,85;70674,84;5169,295;-230,9713;28475,85;70674,84
148;28623,13;48684,8;-4398,829;7822,072;28623,13;48684,8
149;28488,78;70701,92;-3935,654;7509,403;28488,78;70701,92
150;28670,26;70943,98;-7646,333;9895,455;28670,26;70943,98
151;28545,05;48883,5;-958,4413;4926,926;28545,05;48883,5
152;28537,33;49864,33;-5208,25;8990,752;28537,33;49864,33
153;28508,33;70757,09;-6903,664;10014,31;28508,33;70757,09
154;28791,37;70863,01;-70,77854;4424,324;28791,37;70863,01
155;28523,89;49949,4;-2265,118;7089,429;28523,89;49949,4
156;28771,14;49939,5;3056,279;2306,858;28771,14;49939,5
157;28252,04;92949,2;658,6808;5083,311;28252,04;92949,2
158;28662,19;48971,29;2603,432;-680,7973;28662,19;48971,29
159;28939,52;48899,93;2039,741;1783,541;28939,52;48899,93
160;29027,8;70930,26;-7054,737;10178,13;29027,8;70930,26
161;28865,34;48831,09;1843,577;2751,964;28865,34;48831,09
162;28350,91;48892,8;2536,062;2603,368;28350,91;48892,8
163;28432,57;49897,73;-6702,706;9840,053;28432,57;49897,73
164;28381,29;49625,7;-7537,969;11162,23;28381,29;49625,7
165;28715,77;49215,19;-7656,868;10680,81;28715,77;49215,19
166;29364,75;71054,88;-8433,2;10436,21;29364,75;71054,88
167;28620,01;50035,38;-3024,652;5773,063;28620,01;50035,38
168;45726,51;49388,52;-679,3049;3658,84;45726,51;49388,52
169;29109,62;49076,09;-1070,27;3953,143;29109,62;49076,09
170;28896,79;49088,72;-5844,043;6929,774;28896,79;49088,72
171;29022,55;49291,47;1664,906;479,4314;29022,55;49291,47
172;28600,07;48969,1;-6854,859;8121,191;28600,07;48969,1
173;28980,15;48967,41;-3735,722;6297,815;28980,15;48967,41
174;28321,79;48852,45;-2408,449;5850,386;28321,79;48852,45
175;28281,09;48879,57;-3769,291;7815,435;28281,09;48879,57
176;28270,12;50099,52;-1467,198;2754,066;28270,12;50099,52
177;28562,37;48906,96;-598,0178;3980,158;28562,37;48906,96
178;28880,61;48842,42;889,4945;3983,665;28880,61;48842,42
179;28347,25;49972,13;1881,761;2900,785;28347,25;49972,13
180;28387,52;50215,87;-6759,427;10009,48;28387,52;50215,87
181;28498,75;48920,91;-6622,451;9779,063;28498,75;48920,91
182;28441,55;48911,06;-2032,983;6313,695;28441,55;48911,06
183;28402,77;48900,61;-1536,184;7007,923;28402,77;48900,61
184;28364,3;48966,32;-187,6178;5045,48;28364,3;48966,32
185;28577,63;48943,39;1284,306;2548,097;28577,63;48943,39
186;29025,89;70949,38;-2717,648;6449,544;29025,89;70949,38
187;28388,88;71184,66;-3214,853;7688,739;28388,88;71184,66
188;28376,68;70849,65;325,1877;3068,18;28376,68;70849,65
189;28679,81;28210,04;-748,861;4483,706;28679,81;28210,04
190;28776,87;70991,33;-18213,26;17891,7;28776,87;70991,33
191;28362,67;26858,41;-3336,348;7312,511;28362,67;26858,41
192;29220,81;27500,49;8723,796;-4116,492;29220,81;27500,49
193;28422,2;49745,14;-5892,686;9321,842;28422,2;49745,14
194;28759,05;49083,48;-605,2648;2751,629;28759,05;49083,48
195;28466,61;50001,87;3930,043;1876,483;28466,61;50001,87
196;28369,33;71005,84;1753,678;2947,441;28369,33;71005,84
197;28084,51;50005,8;27,99085;4330,382;28084,51;50005,8
198;29212,1;50341,68;-715,5347;4774,797;29212,1;50341,68
199;28525,51;49695,1;5268,032;-720,3819;28525,51;49695,1
200;28598,02;49968,8;106,6669;4608,519;28598,02;49968,8
201;28848,53;48854,28;4128,051;994,4605;28848,53;48854,28
202;49888,09;48791,66;2303,748;3065,579;49888,09;48791,66
203;28313,04;48696,2;2113,352;1970,621;28313,04;48696,2
204;49901,47;70849,95;898,3652;2598,729;49901,47;70849,95
205;28367,92;48876,05;4155,237;-414,9209;28367,92;48876,05
206;28787,8;71327,31;-4546,115;7033,741;28787,8;71327,31
207;28864,67;50067,25;-3904,886;6164,994;28864,67;50067,25
208;49899,08;70907,33;-2282,337;4899,946;49899,08;70907,33
209;28387,41;49697,13;-932,4348;5327,262;28387,41;49697,13
210;28212,3;48837,13;-1559,674;6061,248;28212,3;48837,13
211;28586,11;49982,66;1115,369;1280,807;28586,11;49982,66
212;28231,41;49042,52;448,3018;3212,604;28231,41;49042,52
